time,cumDistance,velocity,soc
17-10-2023 14:40:00,2570000,80.9993008387815,0.297888189324271
17-10-2023 14:47:26,2580000,80.7771838707998,0.29584995525332
17-10-2023 14:54:57,2590000,79.7110305551142,0.288530634504007
17-10-2023 15:02:40,2600000,77.4353618798485,0.283001674566064
17-10-2023 15:09:56,2610000,83.1741986562491,0.279160475104707
17-10-2023 15:17:36,2620000,77.68312385705,0.270376606121707
17-10-2023 15:25:31,2630000,75.5619021090699,0.265287507072885
17-10-2023 15:33:29,2640000,75.0768534091261,0.259369858813135
17-10-2023 15:42:25,2650000,66.4598133379053,0.255268190108294
17-10-2023 15:49:38,2660000,86.2176836041031,0.264312872465038
17-10-2023 15:56:52,2670000,82.3461336009682,0.255038152246054
17-10-2023 16:04:24,2680000,79.3270191850612,0.244615380081086
17-10-2023 16:11:59,2690000,79.1305967277767,0.233795926658959
17-10-2023 16:19:51,2700000,75.9177487630807,0.224673487871441
17-10-2023 16:27:24,2710000,80.0099293461946,0.214403656068741
17-10-2023 16:34:56,2720000,79.5436663430301,0.203892336785666
18-10-2023 08:12:06,2730000,84.1536509332465,0.351066516845663
18-10-2023 08:19:19,2740000,83.068833530419,0.334786024549787
18-10-2023 08:26:31,2750000,83.272926317088,0.318292921090149
18-10-2023 08:33:37,2760000,84.6038157929447,0.30412908119707
18-10-2023 08:40:46,2770000,83.9882830189927,0.289462159091679
18-10-2023 08:47:41,2780000,87.1433438873305,0.277653995805609
18-10-2023 08:54:39,2790000,85.9541357941291,0.264681617139445
18-10-2023 09:01:46,2800000,84.1295204609737,0.252176339235847
18-10-2023 09:08:51,2810000,84.6570793890844,0.240034977627485
18-10-2023 09:16:19,2820000,80.0087873186324,0.225697669620626
18-10-2023 09:23:24,2830000,85.3350248104309,0.21598893739874
18-10-2023 09:30:12,2840000,88.4386088107796,0.205418861165706
18-10-2023 09:37:28,2850000,82.0708426651878,0.187725554193398
18-10-2023 09:44:57,2860000,79.857724790598,0.170422573988148
18-10-2023 09:52:35,2870000,78.4335332150641,0.161121839847065
18-10-2023 09:59:56,2880000,82.1859480533181,0.159507550276602
18-10-2023 10:07:00,2890000,85.2777813599066,0.155627055684698
18-10-2023 10:14:00,2900000,85.5714552041962,0.146694786536351
18-10-2023 10:21:21,2910000,81.1840165777922,0.13690647934729
18-10-2023 10:28:20,2920000,86.6175112050295,0.139615438125841
18-10-2023 10:35:13,2930000,87.3854682452185,0.135127513018484
18-10-2023 10:42:14,2940000,85.2411236968924,0.128572950995795
18-10-2023 10:49:27,2950000,82.7765217235431,0.121848562495326
18-10-2023 10:56:47,2960000,81.7548213635142,0.117247176356888
18-10-2023 11:04:00,2970000,83.2777052214538,0.112863189634612
18-10-2023 11:11:15,2980000,82.8112069876003,0.10972727297802
18-10-2023 11:18:19,2990000,85.2723004269701,0.10457225425736
18-10-2023 11:25:29,3000000,83.4889308147646,0.101979676846329
